t,kind,detail
1838.81,frontiers,avail=0 black=0
1838.81,explore_status,exploration_complete
1839.31,frontiers,avail=0 black=0
1839.31,explore_status,exploration_complete
1839.81,frontiers,avail=0 black=0
1839.81,explore_status,exploration_complete
1840.31,frontiers,avail=0 black=0
1840.31,explore_status,exploration_complete
1840.81,frontiers,avail=0 black=0
1840.81,explore_status,exploration_complete
1841.31,frontiers,avail=0 black=0
1841.31,explore_status,exploration_complete
1841.81,frontiers,avail=0 black=0
1841.81,explore_status,exploration_complete
1842.31,frontiers,avail=0 black=0
1842.31,explore_status,exploration_complete
1842.81,frontiers,avail=0 black=0
1842.81,explore_status,exploration_complete
1843.31,frontiers,avail=0 black=0
1843.31,explore_status,exploration_complete
1843.81,frontiers,avail=0 black=0
1843.81,explore_status,exploration_complete
1844.31,frontiers,avail=0 black=0
1844.31,explore_status,exploration_complete
1844.81,frontiers,avail=0 black=0
1844.81,explore_status,exploration_complete
1845.31,frontiers,avail=0 black=0
1845.31,explore_status,exploration_complete
1845.81,frontiers,avail=0 black=0
1845.81,explore_status,exploration_complete
1846.31,frontiers,avail=0 black=0
1846.31,explore_status,exploration_complete
1846.81,frontiers,avail=0 black=0
1846.81,explore_status,exploration_complete
1847.31,frontiers,avail=0 black=0
1847.31,explore_status,exploration_complete
1847.81,frontiers,avail=0 black=0
1847.81,explore_status,exploration_complete
1848.31,frontiers,avail=0 black=0
1848.31,explore_status,exploration_complete
1848.81,frontiers,avail=0 black=0
1848.81,explore_status,exploration_complete
1849.31,frontiers,avail=0 black=0
1849.31,explore_status,exploration_complete
1849.81,frontiers,avail=0 black=0
1849.81,explore_status,exploration_complete
1850.31,frontiers,avail=0 black=0
1850.31,explore_status,exploration_complete
1850.81,frontiers,avail=0 black=0
1850.81,explore_status,exploration_complete
1851.31,frontiers,avail=0 black=0
1851.31,explore_status,exploration_complete
1851.81,frontiers,avail=0 black=0
1851.81,explore_status,exploration_complete
1852.31,frontiers,avail=0 black=0
1852.31,explore_status,exploration_complete
1852.81,frontiers,avail=0 black=0
1852.81,explore_status,exploration_complete
1853.31,frontiers,avail=0 black=0
1853.31,explore_status,exploration_complete
1853.81,frontiers,avail=0 black=0
1853.81,explore_status,exploration_complete
1854.31,frontiers,avail=0 black=0
1854.31,explore_status,exploration_complete
1854.81,frontiers,avail=0 black=0
1854.81,explore_status,exploration_complete
1855.31,frontiers,avail=0 black=0
1855.31,explore_status,exploration_complete
1855.81,frontiers,avail=0 black=0
1855.81,explore_status,exploration_complete
1856.31,frontiers,avail=0 black=0
1856.31,explore_status,exploration_complete
1856.81,frontiers,avail=0 black=0
1856.81,explore_status,exploration_complete
1857.31,frontiers,avail=0 black=0
1857.31,explore_status,exploration_complete
1857.81,frontiers,avail=0 black=0
1857.81,explore_status,exploration_complete
1858.31,frontiers,avail=0 black=0
1858.31,explore_status,exploration_complete
1858.81,frontiers,avail=0 black=0
1858.81,explore_status,exploration_complete
1859.31,frontiers,avail=0 black=0
1859.31,explore_status,exploration_complete
1859.81,frontiers,avail=0 black=0
1859.81,explore_status,exploration_complete
1860.31,frontiers,avail=0 black=0
1860.31,explore_status,exploration_complete
1860.81,frontiers,avail=0 black=0
1860.81,explore_status,exploration_complete
1861.31,frontiers,avail=0 black=0
1861.31,explore_status,exploration_complete
1861.81,frontiers,avail=0 black=0
1861.81,explore_status,exploration_complete
1862.31,frontiers,avail=0 black=0
1862.31,explore_status,exploration_complete
1862.81,frontiers,avail=0 black=0
1862.81,explore_status,exploration_complete
1863.31,frontiers,avail=0 black=0
1863.31,explore_status,exploration_complete
1863.81,frontiers,avail=0 black=0
1863.81,explore_status,exploration_complete
1864.31,frontiers,avail=0 black=0
1864.31,explore_status,exploration_complete
1864.81,frontiers,avail=0 black=0
1864.81,explore_status,exploration_complete
1865.31,frontiers,avail=0 black=0
1865.31,explore_status,exploration_complete
1865.81,frontiers,avail=0 black=0
1865.81,explore_status,exploration_complete
1866.31,frontiers,avail=0 black=0
1866.31,explore_status,exploration_complete
1866.81,frontiers,avail=0 black=0
1866.81,explore_status,exploration_complete
1867.31,frontiers,avail=0 black=0
1867.31,explore_status,exploration_complete
1867.81,frontiers,avail=0 black=0
1867.81,explore_status,exploration_complete
1868.31,frontiers,avail=0 black=0
1868.31,explore_status,exploration_complete
1868.81,frontiers,avail=0 black=0
1868.81,explore_status,exploration_complete
1869.31,frontiers,avail=0 black=0
1869.31,explore_status,exploration_complete
1869.81,frontiers,avail=0 black=0
1869.81,explore_status,exploration_complete
1870.31,frontiers,avail=0 black=0
1870.31,explore_status,exploration_complete
1870.81,frontiers,avail=0 black=0
1870.81,explore_status,exploration_complete
1871.31,frontiers,avail=0 black=0
1871.31,explore_status,exploration_complete
1871.81,frontiers,avail=0 black=0
1871.81,explore_status,exploration_complete
1872.31,frontiers,avail=0 black=0
1872.31,explore_status,exploration_complete
1872.81,frontiers,avail=0 black=0
1872.81,explore_status,exploration_complete
1873.31,frontiers,avail=0 black=0
1873.31,explore_status,exploration_complete
1873.81,frontiers,avail=0 black=0
1873.81,explore_status,exploration_complete
1874.31,frontiers,avail=0 black=0
1874.31,explore_status,exploration_complete
1874.81,frontiers,avail=0 black=0
1874.81,explore_status,exploration_complete
1875.31,frontiers,avail=0 black=0
1875.31,explore_status,exploration_complete
1875.81,frontiers,avail=0 black=0
1875.81,explore_status,exploration_complete
1876.31,frontiers,avail=0 black=0
1876.31,explore_status,exploration_complete
1876.81,frontiers,avail=0 black=0
1876.81,explore_status,exploration_complete
1877.31,frontiers,avail=0 black=0
1877.31,explore_status,exploration_complete
1877.81,frontiers,avail=0 black=0
1877.81,explore_status,exploration_complete
1878.31,frontiers,avail=0 black=0
1878.31,explore_status,exploration_complete
1878.81,frontiers,avail=0 black=0
1878.81,explore_status,exploration_complete
1879.31,frontiers,avail=0 black=0
1879.31,explore_status,exploration_complete
1879.81,frontiers,avail=0 black=0
1879.81,explore_status,exploration_complete
1880.31,frontiers,avail=0 black=0
1880.31,explore_status,exploration_complete
1880.81,frontiers,avail=0 black=0
1880.81,explore_status,exploration_complete
1881.31,frontiers,avail=0 black=0
1881.31,explore_status,exploration_complete
1881.81,frontiers,avail=0 black=0
1881.81,explore_status,exploration_complete
1882.31,frontiers,avail=0 black=0
1882.31,explore_status,exploration_complete
1882.81,frontiers,avail=0 black=0
1882.81,explore_status,exploration_complete
1883.31,frontiers,avail=0 black=0
1883.31,explore_status,exploration_complete
1883.81,frontiers,avail=0 black=0
1883.81,explore_status,exploration_complete
1884.31,frontiers,avail=0 black=0
1884.31,explore_status,exploration_complete
1884.81,frontiers,avail=0 black=0
1884.81,explore_status,exploration_complete
1885.31,frontiers,avail=0 black=0
1885.31,explore_status,exploration_complete
1885.81,frontiers,avail=0 black=0
1885.81,explore_status,exploration_complete
1886.31,frontiers,avail=0 black=0
1886.31,explore_status,exploration_complete
1886.81,frontiers,avail=0 black=0
1886.81,explore_status,exploration_complete
1887.31,frontiers,avail=0 black=0
1887.31,explore_status,exploration_complete
1887.82,frontiers,avail=0 black=0
1887.82,explore_status,exploration_complete
1888.31,frontiers,avail=0 black=0
1888.31,explore_status,exploration_complete
1888.81,frontiers,avail=0 black=0
1888.81,explore_status,exploration_complete
1889.32,frontiers,avail=0 black=0
1889.32,explore_status,exploration_complete
1889.82,frontiers,avail=0 black=0
1889.82,explore_status,exploration_complete
1890.32,frontiers,avail=0 black=0
1890.32,explore_status,exploration_complete
1890.82,frontiers,avail=0 black=0
1890.82,explore_status,exploration_complete
1891.32,frontiers,avail=0 black=0
1891.32,explore_status,exploration_complete
1891.82,frontiers,avail=0 black=0
1891.82,explore_status,exploration_complete
1892.32,frontiers,avail=0 black=0
1892.32,explore_status,exploration_complete
1892.82,frontiers,avail=0 black=0
1892.82,explore_status,exploration_complete
1893.32,frontiers,avail=0 black=0
1893.32,explore_status,exploration_complete
1893.82,frontiers,avail=0 black=0
1893.82,explore_status,exploration_complete
1894.32,frontiers,avail=0 black=0
1894.32,explore_status,exploration_complete
1894.82,frontiers,avail=0 black=0
1894.82,explore_status,exploration_complete
1895.32,frontiers,avail=0 black=0
1895.32,explore_status,exploration_complete
1895.82,frontiers,avail=0 black=0
1895.82,explore_status,exploration_complete
1896.32,frontiers,avail=0 black=0
1896.32,explore_status,exploration_complete
1896.82,frontiers,avail=0 black=0
1896.82,explore_status,exploration_complete
1897.32,frontiers,avail=0 black=0
1897.32,explore_status,exploration_complete
1897.82,frontiers,avail=0 black=0
1897.82,explore_status,exploration_complete
1898.32,frontiers,avail=0 black=0
1898.32,explore_status,exploration_complete
1898.87,frontiers,avail=0 black=0
1898.87,explore_status,exploration_complete
1899.37,frontiers,avail=0 black=0
1899.37,explore_status,exploration_complete
1899.87,frontiers,avail=0 black=0
1899.87,explore_status,exploration_complete
1900.37,frontiers,avail=0 black=0
1900.37,explore_status,exploration_complete
1900.87,frontiers,avail=0 black=0
1900.87,explore_status,exploration_complete
1901.37,frontiers,avail=0 black=0
1901.37,explore_status,exploration_complete
1901.87,frontiers,avail=0 black=0
1901.87,explore_status,exploration_complete
1902.37,frontiers,avail=0 black=0
1902.37,explore_status,exploration_complete
1902.87,frontiers,avail=0 black=0
1902.87,explore_status,exploration_complete
1903.37,frontiers,avail=0 black=0
1903.37,explore_status,exploration_complete
1903.87,frontiers,avail=0 black=0
1903.87,explore_status,exploration_complete
1904.37,frontiers,avail=0 black=0
1904.37,explore_status,exploration_complete
1904.87,frontiers,avail=0 black=0
1904.87,explore_status,exploration_complete
1905.37,frontiers,avail=0 black=0
1905.37,explore_status,exploration_complete
1905.87,frontiers,avail=0 black=0
1905.87,explore_status,exploration_complete
1906.37,frontiers,avail=0 black=0
1906.37,explore_status,exploration_complete
1906.87,frontiers,avail=0 black=0
1906.87,explore_status,exploration_complete
1907.37,frontiers,avail=0 black=0
1907.37,explore_status,exploration_complete
1907.87,frontiers,avail=0 black=0
1907.87,explore_status,exploration_complete
1908.37,frontiers,avail=0 black=0
1908.37,explore_status,exploration_complete
1908.87,frontiers,avail=0 black=0
1908.87,explore_status,exploration_complete
1909.37,frontiers,avail=0 black=0
1909.37,explore_status,exploration_complete
1909.87,frontiers,avail=0 black=0
1909.87,explore_status,exploration_complete
1910.37,frontiers,avail=0 black=0
1910.37,explore_status,exploration_complete
1910.87,frontiers,avail=0 black=0
1910.87,explore_status,exploration_complete
1911.37,frontiers,avail=0 black=0
1911.37,explore_status,exploration_complete
1911.87,frontiers,avail=0 black=0
1911.87,explore_status,exploration_complete
1912.37,frontiers,avail=0 black=0
1912.37,explore_status,exploration_complete
1912.87,frontiers,avail=0 black=0
1912.87,explore_status,exploration_complete
1913.37,frontiers,avail=0 black=0
1913.37,explore_status,exploration_complete
1913.87,frontiers,avail=0 black=0
1913.87,explore_status,exploration_complete
1914.37,frontiers,avail=0 black=0
1914.37,explore_status,exploration_complete
1914.87,frontiers,avail=0 black=0
1914.87,explore_status,exploration_complete
1915.37,frontiers,avail=0 black=0
1915.37,explore_status,exploration_complete
1915.87,frontiers,avail=0 black=0
1915.87,explore_status,exploration_complete
1916.37,frontiers,avail=0 black=0
1916.37,explore_status,exploration_complete
1916.87,frontiers,avail=0 black=0
1916.87,explore_status,exploration_complete
1917.37,frontiers,avail=0 black=0
1917.37,explore_status,exploration_complete
1917.87,frontiers,avail=0 black=0
1917.87,explore_status,exploration_complete
1918.37,frontiers,avail=0 black=0
1918.37,explore_status,exploration_complete
1918.87,frontiers,avail=0 black=0
1918.87,explore_status,exploration_complete
1919.37,frontiers,avail=0 black=0
1919.37,explore_status,exploration_complete
1919.87,frontiers,avail=0 black=0
1919.87,explore_status,exploration_complete
1920.37,frontiers,avail=0 black=0
1920.37,explore_status,exploration_complete
1920.87,frontiers,avail=0 black=0
1920.87,explore_status,exploration_complete
1921.37,frontiers,avail=0 black=0
1921.37,explore_status,exploration_complete
1921.87,frontiers,avail=0 black=0
1921.87,explore_status,exploration_complete
1922.37,frontiers,avail=0 black=0
1922.37,explore_status,exploration_complete
1922.87,frontiers,avail=0 black=0
1922.87,explore_status,exploration_complete
1923.37,frontiers,avail=0 black=0
1923.37,explore_status,exploration_complete
1923.87,frontiers,avail=0 black=0
1923.87,explore_status,exploration_complete
1924.37,frontiers,avail=0 black=0
1924.37,explore_status,exploration_complete
1924.87,frontiers,avail=0 black=0
1924.87,explore_status,exploration_complete
1925.37,frontiers,avail=0 black=0
1925.37,explore_status,exploration_complete
1925.87,frontiers,avail=0 black=0
1925.87,explore_status,exploration_complete
1926.37,frontiers,avail=0 black=0
1926.37,explore_status,exploration_complete
1926.87,frontiers,avail=0 black=0
1926.87,explore_status,exploration_complete
1927.37,frontiers,avail=0 black=0
1927.37,explore_status,exploration_complete
1927.87,frontiers,avail=0 black=0
1927.87,explore_status,exploration_complete
1928.37,frontiers,avail=0 black=0
1928.37,explore_status,exploration_complete
1928.87,frontiers,avail=0 black=0
1928.87,explore_status,exploration_complete
1929.37,frontiers,avail=0 black=0
1929.37,explore_status,exploration_complete
1929.87,frontiers,avail=0 black=0
1929.87,explore_status,exploration_complete
1930.37,frontiers,avail=0 black=0
1930.37,explore_status,exploration_complete
1930.87,frontiers,avail=0 black=0
1930.87,explore_status,exploration_complete
1931.37,frontiers,avail=0 black=0
1931.37,explore_status,exploration_complete
1931.87,frontiers,avail=0 black=0
1931.87,explore_status,exploration_complete
1932.37,frontiers,avail=0 black=0
1932.37,explore_status,exploration_complete
1932.87,frontiers,avail=0 black=0
